Reference,Left,KWIC,Right
"PA721094,2018-05-16,Dunoyer, Philippe",déposer une plainte – car certains le font quand même. Le code de procédure pénale prévoit légitimement que le mineur,soit accompagné,dans ses démarches par son représentant légal – sauf que ces personnes sont parfois concernées par les faits en
"PA720256,2018-05-16,Bannier, Géraldine",". C '' est une fausse bonne idée ! Quant au suivi socio-judiciaire, beaucoup d'' auteurs d'' infractions sexuelles ont",été condamnés,"avant 1998 et n'' en ont donc pas bénéficié. La parole est à Mme Bérengère Poletti , pour soutenir l'' amendement n° 87. Le"
"PA718918,2018-05-16,Louis, Alexandra","des personnes en contact avec les mineurs ou le public, notamment les chauffeurs – un bel exemple. Cet amendement a",été accepté,"par la commission. Quel est l'' avis du Gouvernement ? Il semble légitime que les présidents d'' EPCI, qui emploient dans"
"PA719624,2018-05-16,Couillard, Bérangère","Gouvernement "" un rapport sur les dispositifs locaux d'' aide aux victimes d'' agressions sexuelles, leur permettant d''",être accompagnées,"et de réaliser les démarches judiciaires au sein même des centres hospitaliers universitaires "". Ce rapport devrait"
"PA719806,2018-05-16,Auconie, Sophie","Sophie Auconie , pour soutenir l'' amendement n° 65. La loi dispose que soit inscrit dans le FIJAISV toute personne ayant",été condamnée,"à une peine d'' emprisonnement supérieure ou égale à cinq ans. Si la peine est inférieure, l'' inscription au fichier est à"
"PA719806,2018-05-16,Auconie, Sophie","que ce n'' est pas ainsi que l'' on protège les citoyens, plus particulièrement nos enfants. Dès lors qu'' une personne",est condamnée,"à une peine de prison ferme, elle doit être inscrite au fichier des agresseurs sexuels. Un exemple : un musicien,"
"PA267200,2018-05-16,Huyghe, Sébastien","est à M. Sébastien Huyghe , pour soutenir l'' amendement n° 226. Quelle que soit la peine à laquelle l'' auteur des faits a",été condamné,", son nom est retiré du fichier judiciaire national automatisé des auteurs d'' infractions sexuelles ou violentes dix"
"PA720764,2018-05-16,Lasserre, Florence","bénévoles. Or actuellement, si les textes prévoient que la délivrance de la carte d'' éducateur sportif professionnel",soit étroitement contrôlée,"par les services préfectoraux, rien n'' est prévu de similaire pour les bénévoles. L'' amendement que je vous soumets"
"PA721960,2018-05-16,Obono, Danièle","de cassation a admis que le harcèlement pouvait procéder d'' un acte unique. D '' autre part, la proportionnalité peut",être appréciée,par le juge qui aura à définir l'' infraction et prononcer une sanction adaptée. Le problème avec cette nouvelle
"PA719138,2018-05-16,Castellani, Michel",". Mais ce qui, de notre point de vue, ne se discute pas, c'' est que tout geste ou propos déplacé à l'' égard des femmes doit",être condamné,"sans réserve par le corps social. En toute hypothèse, il convient de bien cerner les contours du délit visé, qui"
"PA719558,2018-05-16,Balanant, Erwan","'' il faut que cela finisse. Les femmes doivent pouvoir, comme les hommes, se déplacer dans la rue en toute liberté, sans","être sifflées, alpaguées",", parfois insultées. Chacun s'' accorde sur le constat, et je m'' en félicite. Vous dites, monsieur Huyghe , que cela"
"PA719558,2018-05-16,Balanant, Erwan",entre la drague et le harcèlement est que la femme peut commencer ou arrêter la drague au moment qu'' elle souhaite ; c'',est une interaction mutuellement acceptée,". "" Vous le savez bien, madame Ménard : si vous et moi nous regardons, nous sourions, je ne sais pas s'' il va se passer"
"PA609726,2018-05-16,Aubert, Julien","important car, derrière, il y a un coût. Non, il n'' y a pas de coût ! Oui, vous avez raison, madame la secrétaire d'' État : c''",est la personne condamnée,qui paiera. Mais les stages risquent de n'' avoir aucun effet concret. C '' est avant tout un problème de culture et d''
"PA718918,2018-05-16,Louis, Alexandra","familles tiennent déjà compte de telles situations. Dès lors qu'' il est possible de la satisfaire, une telle demande",est toujours acceptée,. L '' État finance intégralement plusieurs centres d'' accueil exclusivement dédiés aux femmes. La commission a donc
"PA588884,2018-05-16,Autain, Clémentine","n° 2010-768, dite "" loi Bousquet "", et améliorées en 2014. Malheureusement, elles demeurent peu utilisées car elles",sont mal comprises,"et définies par la loi de façon trop restrictive. En Espagne , 36 292 ordonnances de protection ont été demandées en 2015"
"PA588884,2018-05-16,Autain, Clémentine","n° 2010-768, dite "" loi Bousquet "", et améliorées en 2014. Malheureusement, elles demeurent peu utilisées car elles",sont mal comprises et définies,"par la loi de façon trop restrictive. En Espagne , 36 292 ordonnances de protection ont été demandées en 2015 et 22 543 ont"
"PA720892,2018-05-16,Panot, Mathilde","entre les femmes et les hommes estime que cela a conduit à une baisse de 14 % des crimes conjugaux. Certes, la mesure",était accompagnée,"d'' autres dispositions, mais ce chiffre n'' en montre pas moins son efficacité. Une soixantaine de personnes sont"
",2018-05-17,","de la vie associative, de la vie périscolaire. Le temps de l'' enfant ne se découpe pas en compartiments étanches. Il doit",être apprécié,"dans sa globalité et l'' engagement de l'' adolescent, du jeune, est complémentaire de sa vie scolaire. Les associations"
"PA720190,2018-05-17,Sorre, Bertrand","cumulative qui fait référence aux moyens pour conserver la seule condition de la qualité de bénévole, laquelle pourra",être appréciée,différemment par les juges. L'' article 2 vise à sensibiliser notre jeunesse au monde associatif afin de valoriser le
"PA719814,2018-05-17,Colboc, Fabienne",ont besoin de moyens financiers et matériels. Elles sont confrontées aux mutations de notre société et doivent,être accompagnées,"dans leur évolution. Dans ce cadre, les maisons des associations sont un levier intéressant, car elles permettent de"
"PA719640,2018-05-17,Mette, Sophie","au dirigeant bénévole associatif. C '' est la raison pour laquelle j'' émets un avis favorable sur cet amendement, qui a",été accepté,"par la commission. Quel est l'' avis du Gouvernement ? La proposition de loi, outre la qualité de bénévole du dirigeant,"
"PA266776,2018-05-17,Reiss, Frédéric",la qualité de bénévole. Avis favorable. La parole est à M. Frédéric Reiss . J'' aimerais dire un mot de cet amendement qui a,été accepté,"au titre de l'' article 88 du règlement. Si , dans cet article 1er, le parallélisme des formes entre le code du commerce"
"PA720178,2018-05-17,Garcia, Laurent","et diverse, cadre du débat démocratique. Ce cadre démocratique est aujourd''hui mis à mal par l'' apparition de ce qu'' il",est communément admis,"d'' appeler les GAFAM – Google , Apple , Facebook , Amazon et Microsoft –, mais qui regroupent plus largement l'' ensemble"
"PA722030,2018-05-17,Bournazel, Pierre-Yves","agences de presse, celui du droit voisin, alors que les négociations à ce sujet ont été lancées il y a presque deux ans et",sont aujourd''hui bloquées,"au niveau européen. Ainsi, le vote de la commission des affaires juridiques du Parlement européen sur la proposition"
"PA721896,2018-05-17,Faucillon, Elsa","à l'' origine, c''est-à-dire l'' université populaire. [...] La révolution technologique que ça représente pourrait",être accompagnée,"d'' un sursaut démocratique. Mais pour cela, il faut que nos sociétés créent un écosystème qui va avec lui "". Cette"
"PA345722,2018-05-17,Le Grip, Constance","clairement marquer notre soutien à la position de la France et à vous-même, madame la ministre. Cela doit aussi",être compris,"comme une volonté d'' appuyer les nombreux parlementaires européens – venant de divers États membres, notamment de"
"PA720568,2018-05-17,Thill, Agnès","régulation efficace. Dans ce contexte, l'' adoption d'' un texte purement national à ce stade des discussions risque d''",être mal comprise,par nos partenaires. Elle pourrait même se révéler contre-productive et renforcer le camp des pays hostiles. Les pays
"PA345619,2018-05-22,Philippe, Édouard","les financements très rapidement, en limitant les procédures, de sorte que les stratégies mises en œuvre par les élus",soient approuvées et accompagnées,"de la façon la plus efficace possible. La parole est à M. Nicolas Turquois , pour le groupe du Mouvement démocrate et"
"PA729332,2018-05-22,Denormandie, Julien","études, que votre famille s'' est donné du mal, et qu'' à la fin vous avez deux fois et demie moins de chances que d'' autres d''",être embauché,"dans une entreprise. Enfin, monsieur le député, si ma mémoire est bonne – je parle sous le contrôle collégial –, la"
"PA335532,2018-05-22,Pau-Langevin, George","propose aucune alternative. Comment dès lors s'' étonner que les campements grossissent ? En outre, les ONG demandent à",être assistées,"par la police, qui actuellement refuse de collaborer. Or sans la présence d'' ONG et de policiers, un campement de 1 500"
"PA609520,2018-05-22,Pompili, Barbara","que c'' est difficile, parce que notre système économique est à revoir complètement et que certains acteurs doivent",être accompagnés,; parce que cela bouscule les habitudes ; parce que le court terme prend encore trop souvent le pas sur le long terme. On le
"PA719242,2018-05-22,Moreau, Jean-Baptiste","'' authenticité de notre modèle d'' exploitation agricole, qui privilégie les structures familiales à taille humaine,",est condamnée,". L'' économie comme l'' environnement de nos territoires y perdront. Merci de conclure, monsieur le rapporteur."
"PA719718,2018-05-22,Maillart-Méhaignerie, Laurence","collective. Un aspect important du dispositif a ainsi été confirmé. La nouvelle rédaction de l'' article 11, qui a",été acceptée,"par le Gouvernement puis adoptée par la commission des affaires économiques, a occupé une bonne part de nos travaux."
"PA722202,2018-05-22,Jumel, Sébastien",offensive du libéralisme. Huguette Bello me disait à l'' instant qu'' elle regrettait que les députés ultramarins aient,été si peu associés et écoutés,lors de la préparation de ce texte. Ce n'' est pas vrai ! Dans ce combat pour la régulation au nom de la spécificité agricole
"PA722202,2018-05-22,Jumel, Sébastien",le levier de la restauration collective ; c'' est bien. Encore faut -il que les collectivités publiques et les hôpitaux,soient accompagnés,par l'' État dans la réalisation de cette ambition ; nous avons déposé d'' autres amendements en ce sens. Encore faut - il
"PA607553,2018-05-22,Potier, Dominique","pour illustrer cela, à propos du secteur laitier, que vous connaissez parfaitement, monsieur le ministre, vous qui",êtes élu,en Normandie . Notre pays produit 24 milliards de litres de lait chaque année : chaque fois que le prix au litre baisse d''
"PA1874,2018-05-22,Le Fur, Marc",que ce texte ne charrie beaucoup d'' idées redoutables pour notre agriculture. Quand je vois que l'' association L214,est écoutée,"dans cette enceinte, dans certaines commissions, quand je vois que L214 – très intelligemment, reconnaissons - le –"
"PA334149,2018-05-22,Fasquelle, Daniel","d'' apparaître au cours des débats ou à l'' issue de la discussion du texte. Dès lors, les agriculteurs, qui se plaignent d''",être écrasés,"de normes, le seront plus encore demain. Je ne parle pas non plus de l'' accord avec le Mercosur . Quant à la politique"
